# index  number of sampling vertical levels i j
1540 18 1 2372
# k value
1 1.99041
2 1.99042
3 1.99042
4 1.99042
5 1.99041
6 1.99041
9 1.99042
20 1.99042
30 1.99042
40 1.99041
50 1.99042
55 1.99042
60 1.99041
61 1.99042
62 1.99042
63 1.99042
64 1.99042
65 1.99042
# now the complete profile with fillled values
1 1.99041
2 1.99042
3 1.99042
4 1.99042
5 1.99041
6 1.99041
7 1.99041
8 1.99042
9 1.99042
10 1.99042
11 1.99042
12 1.99042
13 1.99042
14 1.99042
15 1.99042
16 1.99042
17 1.99042
18 1.99042
19 1.99042
20 1.99042
21 1.99042
22 1.99042
23 1.99042
24 1.99042
25 1.99042
26 1.99042
27 1.99042
28 1.99042
29 1.99042
30 1.99042
31 1.99042
32 1.99042
33 1.99042
34 1.99042
35 1.99042
36 1.99042
37 1.99042
38 1.99042
39 1.99042
40 1.99041
41 1.99041
42 1.99041
43 1.99041
44 1.99042
45 1.99042
46 1.99042
47 1.99042
48 1.99042
49 1.99042
50 1.99042
51 1.99042
52 1.99042
53 1.99042
54 1.99042
55 1.99042
56 1.99042
57 1.99042
58 1.99042
59 1.99042
60 1.99041
61 1.99042
62 1.99042
63 1.99042
64 1.99042
65 1.99042
