# index  number of sampling vertical levels i j
1931 18 3539 2700
# k value
1 1.4659
2 1.46591
3 1.4659
4 1.4659
5 1.4659
6 1.4659
9 1.4659
20 1.4659
30 1.4659
40 1.4659
50 1.4659
55 1.4659
60 1.4659
61 1.4659
62 1.4659
63 1.4659
64 1.4659
65 1.4659
# now the complete profile with fillled values
1 1.4659
2 1.46591
3 1.4659
4 1.4659
5 1.4659
6 1.4659
7 1.4659
8 1.4659
9 1.4659
10 1.4659
11 1.4659
12 1.4659
13 1.4659
14 1.4659
15 1.4659
16 1.4659
17 1.4659
18 1.4659
19 1.4659
20 1.4659
21 1.4659
22 1.4659
23 1.4659
24 1.4659
25 1.4659
26 1.4659
27 1.4659
28 1.4659
29 1.4659
30 1.4659
31 1.4659
32 1.4659
33 1.4659
34 1.4659
35 1.4659
36 1.4659
37 1.4659
38 1.4659
39 1.4659
40 1.4659
41 1.4659
42 1.4659
43 1.4659
44 1.4659
45 1.4659
46 1.4659
47 1.4659
48 1.4659
49 1.4659
50 1.4659
51 1.4659
52 1.4659
53 1.4659
54 1.4659
55 1.4659
56 1.4659
57 1.4659
58 1.4659
59 1.4659
60 1.4659
61 1.4659
62 1.4659
63 1.4659
64 1.4659
65 1.4659
