# index  number of sampling vertical levels i j
1010 18 3950 1387
# k value
1 1.01535
2 1.01535
3 1.01535
4 1.01535
5 1.01535
6 1.01535
9 1.01535
20 1.01535
30 1.01535
40 1.01535
50 1.01535
55 1.01535
60 1.01535
61 1.01535
62 1.01535
63 1.01535
64 1.01535
65 1.01535
# now the complete profile with fillled values
1 1.01535
2 1.01535
3 1.01535
4 1.01535
5 1.01535
6 1.01535
7 1.01535
8 1.01535
9 1.01535
10 1.01535
11 1.01535
12 1.01535
13 1.01535
14 1.01535
15 1.01535
16 1.01535
17 1.01535
18 1.01535
19 1.01535
20 1.01535
21 1.01535
22 1.01535
23 1.01535
24 1.01535
25 1.01535
26 1.01535
27 1.01535
28 1.01535
29 1.01535
30 1.01535
31 1.01535
32 1.01535
33 1.01535
34 1.01535
35 1.01535
36 1.01535
37 1.01535
38 1.01535
39 1.01535
40 1.01535
41 1.01535
42 1.01535
43 1.01535
44 1.01535
45 1.01535
46 1.01535
47 1.01535
48 1.01535
49 1.01535
50 1.01535
51 1.01535
52 1.01535
53 1.01535
54 1.01535
55 1.01535
56 1.01535
57 1.01535
58 1.01535
59 1.01535
60 1.01535
61 1.01535
62 1.01535
63 1.01535
64 1.01535
65 1.01535
