# index  number of sampling vertical levels i j
395 18 3950 328
# k value
1 1.9568
2 1.9568
3 1.9568
4 1.9568
5 1.9568
6 1.9568
9 1.9568
20 1.9568
30 1.9568
40 1.9568
50 1.9568
55 1.9568
60 1.9568
61 1.9568
62 1.9568
63 1.9568
64 1.9568
65 1.9568
# now the complete profile with fillled values
1 1.9568
2 1.9568
3 1.9568
4 1.9568
5 1.9568
6 1.9568
7 1.9568
8 1.9568
9 1.9568
10 1.9568
11 1.9568
12 1.9568
13 1.9568
14 1.9568
15 1.9568
16 1.9568
17 1.9568
18 1.9568
19 1.9568
20 1.9568
21 1.9568
22 1.9568
23 1.9568
24 1.9568
25 1.9568
26 1.9568
27 1.9568
28 1.9568
29 1.9568
30 1.9568
31 1.9568
32 1.9568
33 1.9568
34 1.9568
35 1.9568
36 1.9568
37 1.9568
38 1.9568
39 1.9568
40 1.9568
41 1.9568
42 1.9568
43 1.9568
44 1.9568
45 1.9568
46 1.9568
47 1.9568
48 1.9568
49 1.9568
50 1.9568
51 1.9568
52 1.9568
53 1.9568
54 1.9568
55 1.9568
56 1.9568
57 1.9568
58 1.9568
59 1.9568
60 1.9568
61 1.9568
62 1.9568
63 1.9568
64 1.9568
65 1.9568
