# index  number of sampling vertical levels i j
90 18 214 1
# k value
1 2.70341
2 2.70341
3 2.70341
4 2.70342
5 2.70341
6 2.70341
9 2.70342
20 2.70341
30 2.70342
40 2.70341
50 2.70341
55 2.70341
60 2.70342
61 2.70342
62 2.70342
63 2.70341
64 2.70342
65 2.70341
# now the complete profile with fillled values
1 2.70341
2 2.70341
3 2.70341
4 2.70342
5 2.70341
6 2.70341
7 2.70341
8 2.70342
9 2.70342
10 2.70342
11 2.70342
12 2.70342
13 2.70342
14 2.70342
15 2.70342
16 2.70341
17 2.70341
18 2.70341
19 2.70341
20 2.70341
21 2.70341
22 2.70341
23 2.70341
24 2.70341
25 2.70341
26 2.70341
27 2.70341
28 2.70342
29 2.70342
30 2.70342
31 2.70342
32 2.70341
33 2.70341
34 2.70341
35 2.70341
36 2.70341
37 2.70341
38 2.70341
39 2.70341
40 2.70341
41 2.70341
42 2.70341
43 2.70341
44 2.70341
45 2.70341
46 2.70341
47 2.70341
48 2.70341
49 2.70341
50 2.70341
51 2.70341
52 2.70341
53 2.70341
54 2.70341
55 2.70341
56 2.70341
57 2.70342
58 2.70342
59 2.70342
60 2.70342
61 2.70342
62 2.70342
63 2.70341
64 2.70342
65 2.70341
