# index  number of sampling vertical levels i j
483 18 3950 468
# k value
1 0.992863
2 0.992867
3 0.992864
4 0.992864
5 0.992864
6 0.992864
9 0.992864
20 0.992865
30 0.992864
40 0.992864
50 0.992865
55 0.992864
60 0.992864
61 0.992864
62 0.992864
63 0.992865
64 0.992864
65 0.992864
# now the complete profile with fillled values
1 0.992863
2 0.992867
3 0.992864
4 0.992864
5 0.992864
6 0.992864
7 0.992864
8 0.992864
9 0.992864
10 0.992864
11 0.992864
12 0.992864
13 0.992864
14 0.992864
15 0.992864
16 0.992865
17 0.992865
18 0.992865
19 0.992865
20 0.992865
21 0.992865
22 0.992865
23 0.992865
24 0.992865
25 0.992865
26 0.992865
27 0.992865
28 0.992865
29 0.992864
30 0.992864
31 0.992864
32 0.992864
33 0.992864
34 0.992864
35 0.992864
36 0.992864
37 0.992864
38 0.992864
39 0.992864
40 0.992864
41 0.992864
42 0.992864
43 0.992864
44 0.992864
45 0.992864
46 0.992864
47 0.992864
48 0.992865
49 0.992865
50 0.992865
51 0.992865
52 0.992865
53 0.992865
54 0.992864
55 0.992864
56 0.992864
57 0.992864
58 0.992864
59 0.992864
60 0.992864
61 0.992864
62 0.992864
63 0.992865
64 0.992864
65 0.992864
