# index  number of sampling vertical levels i j
439 18 3950 397
# k value
1 1.97111
2 1.97111
3 1.97111
4 1.97111
5 1.97111
6 1.97111
9 1.97111
20 1.97111
30 1.97111
40 1.97111
50 1.97111
55 1.97111
60 1.97111
61 1.97111
62 1.97111
63 1.97111
64 1.97111
65 1.97111
# now the complete profile with fillled values
1 1.97111
2 1.97111
3 1.97111
4 1.97111
5 1.97111
6 1.97111
7 1.97111
8 1.97111
9 1.97111
10 1.97111
11 1.97111
12 1.97111
13 1.97111
14 1.97111
15 1.97111
16 1.97111
17 1.97111
18 1.97111
19 1.97111
20 1.97111
21 1.97111
22 1.97111
23 1.97111
24 1.97111
25 1.97111
26 1.97111
27 1.97111
28 1.97111
29 1.97111
30 1.97111
31 1.97111
32 1.97111
33 1.97111
34 1.97111
35 1.97111
36 1.97111
37 1.97111
38 1.97111
39 1.97111
40 1.97111
41 1.97111
42 1.97111
43 1.97111
44 1.97111
45 1.97111
46 1.97111
47 1.97111
48 1.97111
49 1.97111
50 1.97111
51 1.97111
52 1.97111
53 1.97111
54 1.97111
55 1.97111
56 1.97111
57 1.97111
58 1.97111
59 1.97111
60 1.97111
61 1.97111
62 1.97111
63 1.97111
64 1.97111
65 1.97111
