# index  number of sampling vertical levels i j
1055 18 3950 1468
# k value
1 1.1087
2 1.1087
3 1.1087
4 1.1087
5 1.1087
6 1.1087
9 1.1087
20 1.1087
30 1.1087
40 1.1087
50 1.1087
55 1.1087
60 1.1087
61 1.1087
62 1.1087
63 1.1087
64 1.1087
65 1.1087
# now the complete profile with fillled values
1 1.1087
2 1.1087
3 1.1087
4 1.1087
5 1.1087
6 1.1087
7 1.1087
8 1.1087
9 1.1087
10 1.1087
11 1.1087
12 1.1087
13 1.1087
14 1.1087
15 1.1087
16 1.1087
17 1.1087
18 1.1087
19 1.1087
20 1.1087
21 1.1087
22 1.1087
23 1.1087
24 1.1087
25 1.1087
26 1.1087
27 1.1087
28 1.1087
29 1.1087
30 1.1087
31 1.1087
32 1.1087
33 1.1087
34 1.1087
35 1.1087
36 1.1087
37 1.1087
38 1.1087
39 1.1087
40 1.1087
41 1.1087
42 1.1087
43 1.1087
44 1.1087
45 1.1087
46 1.1087
47 1.1087
48 1.1087
49 1.1087
50 1.1087
51 1.1087
52 1.1087
53 1.1087
54 1.1087
55 1.1087
56 1.1087
57 1.1087
58 1.1087
59 1.1087
60 1.1087
61 1.1087
62 1.1087
63 1.1087
64 1.1087
65 1.1087
