# index  number of sampling vertical levels i j
1277 18 1 1915
# k value
1 2.16063
2 2.16063
3 2.16063
4 2.16063
5 2.16064
6 2.16063
9 2.16063
20 2.16063
30 2.16063
40 2.16063
50 2.16063
55 2.16064
60 2.16063
61 2.16063
62 2.16063
63 2.16063
64 2.16063
65 2.16063
# now the complete profile with fillled values
1 2.16063
2 2.16063
3 2.16063
4 2.16063
5 2.16064
6 2.16063
7 2.16063
8 2.16063
9 2.16063
10 2.16063
11 2.16063
12 2.16063
13 2.16063
14 2.16063
15 2.16063
16 2.16063
17 2.16063
18 2.16063
19 2.16063
20 2.16063
21 2.16063
22 2.16063
23 2.16063
24 2.16063
25 2.16063
26 2.16063
27 2.16063
28 2.16063
29 2.16063
30 2.16063
31 2.16063
32 2.16063
33 2.16063
34 2.16063
35 2.16063
36 2.16063
37 2.16063
38 2.16063
39 2.16063
40 2.16063
41 2.16063
42 2.16063
43 2.16063
44 2.16063
45 2.16063
46 2.16063
47 2.16063
48 2.16063
49 2.16063
50 2.16063
51 2.16063
52 2.16063
53 2.16064
54 2.16064
55 2.16064
56 2.16064
57 2.16063
58 2.16063
59 2.16063
60 2.16063
61 2.16063
62 2.16063
63 2.16063
64 2.16063
65 2.16063
