# index  number of sampling vertical levels i j
38 18 3453 1
# k value
1 2.21515
2 2.21515
3 2.21515
4 2.21515
5 2.21515
6 2.21515
9 2.21515
20 2.21515
30 2.21515
40 2.21515
50 2.21515
55 2.21515
60 2.21515
61 2.21515
62 2.21515
63 2.21515
64 2.21515
65 2.21515
# now the complete profile with fillled values
1 2.21515
2 2.21515
3 2.21515
4 2.21515
5 2.21515
6 2.21515
7 2.21515
8 2.21515
9 2.21515
10 2.21515
11 2.21515
12 2.21515
13 2.21515
14 2.21515
15 2.21515
16 2.21515
17 2.21515
18 2.21515
19 2.21515
20 2.21515
21 2.21515
22 2.21515
23 2.21515
24 2.21515
25 2.21515
26 2.21515
27 2.21515
28 2.21515
29 2.21515
30 2.21515
31 2.21515
32 2.21515
33 2.21515
34 2.21515
35 2.21515
36 2.21515
37 2.21515
38 2.21515
39 2.21515
40 2.21515
41 2.21515
42 2.21515
43 2.21515
44 2.21515
45 2.21515
46 2.21515
47 2.21515
48 2.21515
49 2.21515
50 2.21515
51 2.21515
52 2.21515
53 2.21515
54 2.21515
55 2.21515
56 2.21515
57 2.21515
58 2.21515
59 2.21515
60 2.21515
61 2.21515
62 2.21515
63 2.21515
64 2.21515
65 2.21515
