# index  number of sampling vertical levels i j
36 18 3280 1
# k value
1 0.988453
2 0.988455
3 0.988457
4 0.988458
5 0.988454
6 0.98845
9 0.988457
20 0.988451
30 0.988452
40 0.988457
50 0.988451
55 0.988452
60 0.988453
61 0.988459
62 0.988452
63 0.988459
64 0.988458
65 0.988457
# now the complete profile with fillled values
1 0.988453
2 0.988455
3 0.988457
4 0.988458
5 0.988454
6 0.98845
7 0.988452
8 0.988455
9 0.988457
10 0.988456
11 0.988456
12 0.988455
13 0.988455
14 0.988454
15 0.988453
16 0.988453
17 0.988452
18 0.988452
19 0.988451
20 0.988451
21 0.988451
22 0.988451
23 0.988451
24 0.988451
25 0.988451
26 0.988451
27 0.988451
28 0.988452
29 0.988452
30 0.988452
31 0.988452
32 0.988453
33 0.988453
34 0.988454
35 0.988454
36 0.988455
37 0.988455
38 0.988456
39 0.988456
40 0.988457
41 0.988456
42 0.988456
43 0.988455
44 0.988455
45 0.988454
46 0.988453
47 0.988453
48 0.988452
49 0.988452
50 0.988451
51 0.988451
52 0.988451
53 0.988452
54 0.988452
55 0.988452
56 0.988452
57 0.988452
58 0.988453
59 0.988453
60 0.988453
61 0.988459
62 0.988452
63 0.988459
64 0.988458
65 0.988457
