# index  number of sampling vertical levels i j
7 18 668 1
# k value
1 0.986139
2 0.986139
3 0.986141
4 0.986138
5 0.986139
6 0.986145
9 0.986144
20 0.986137
30 0.986139
40 0.986138
50 0.986144
55 0.986142
60 0.986142
61 0.986138
62 0.986137
63 0.986138
64 0.986138
65 0.986141
# now the complete profile with fillled values
1 0.986139
2 0.986139
3 0.986141
4 0.986138
5 0.986139
6 0.986145
7 0.986145
8 0.986144
9 0.986144
10 0.986144
11 0.986143
12 0.986142
13 0.986142
14 0.986141
15 0.98614
16 0.98614
17 0.986139
18 0.986138
19 0.986138
20 0.986137
21 0.986137
22 0.986138
23 0.986138
24 0.986138
25 0.986138
26 0.986138
27 0.986138
28 0.986139
29 0.986139
30 0.986139
31 0.986139
32 0.986139
33 0.986139
34 0.986139
35 0.986139
36 0.986138
37 0.986138
38 0.986138
39 0.986138
40 0.986138
41 0.986139
42 0.986139
43 0.98614
44 0.98614
45 0.986141
46 0.986141
47 0.986142
48 0.986143
49 0.986143
50 0.986144
51 0.986143
52 0.986143
53 0.986143
54 0.986142
55 0.986142
56 0.986142
57 0.986142
58 0.986142
59 0.986142
60 0.986142
61 0.986138
62 0.986137
63 0.986138
64 0.986138
65 0.986141
