# index  number of sampling vertical levels i j
615 18 3950 688
# k value
1 1.3555
2 1.3555
3 1.3555
4 1.3555
5 1.3555
6 1.3555
9 1.3555
20 1.3555
30 1.3555
40 1.3555
50 1.3555
55 1.3555
60 1.3555
61 1.3555
62 1.3555
63 1.3555
64 1.3555
65 1.3555
# now the complete profile with fillled values
1 1.3555
2 1.3555
3 1.3555
4 1.3555
5 1.3555
6 1.3555
7 1.3555
8 1.3555
9 1.3555
10 1.3555
11 1.3555
12 1.3555
13 1.3555
14 1.3555
15 1.3555
16 1.3555
17 1.3555
18 1.3555
19 1.3555
20 1.3555
21 1.3555
22 1.3555
23 1.3555
24 1.3555
25 1.3555
26 1.3555
27 1.3555
28 1.3555
29 1.3555
30 1.3555
31 1.3555
32 1.3555
33 1.3555
34 1.3555
35 1.3555
36 1.3555
37 1.3555
38 1.3555
39 1.3555
40 1.3555
41 1.3555
42 1.3555
43 1.3555
44 1.3555
45 1.3555
46 1.3555
47 1.3555
48 1.3555
49 1.3555
50 1.3555
51 1.3555
52 1.3555
53 1.3555
54 1.3555
55 1.3555
56 1.3555
57 1.3555
58 1.3555
59 1.3555
60 1.3555
61 1.3555
62 1.3555
63 1.3555
64 1.3555
65 1.3555
