# index  number of sampling vertical levels i j
702 18 3950 858
# k value
1 2.41158
2 2.41158
3 2.41158
4 2.41158
5 2.41158
6 2.41157
9 2.41158
20 2.41158
30 2.41158
40 2.41157
50 2.41158
55 2.41157
60 2.41157
61 2.41157
62 2.41158
63 2.41158
64 2.41158
65 2.41158
# now the complete profile with fillled values
1 2.41158
2 2.41158
3 2.41158
4 2.41158
5 2.41158
6 2.41157
7 2.41158
8 2.41158
9 2.41158
10 2.41158
11 2.41158
12 2.41158
13 2.41158
14 2.41158
15 2.41158
16 2.41158
17 2.41158
18 2.41158
19 2.41158
20 2.41158
21 2.41158
22 2.41158
23 2.41158
24 2.41158
25 2.41158
26 2.41158
27 2.41158
28 2.41158
29 2.41158
30 2.41158
31 2.41158
32 2.41158
33 2.41158
34 2.41158
35 2.41158
36 2.41158
37 2.41158
38 2.41157
39 2.41157
40 2.41157
41 2.41157
42 2.41157
43 2.41157
44 2.41158
45 2.41158
46 2.41158
47 2.41158
48 2.41158
49 2.41158
50 2.41158
51 2.41158
52 2.41158
53 2.41158
54 2.41157
55 2.41157
56 2.41157
57 2.41157
58 2.41157
59 2.41157
60 2.41157
61 2.41157
62 2.41158
63 2.41158
64 2.41158
65 2.41158
