# index  number of sampling vertical levels i j
1935 18 3874 2700
# k value
1 1.3309
2 1.3309
3 1.3309
4 1.3309
5 1.3309
6 1.3309
9 1.3309
20 1.3309
30 1.3309
40 1.3309
50 1.3309
55 1.3309
60 1.3309
61 1.3309
62 1.3309
63 1.3309
64 1.3309
65 1.3309
# now the complete profile with fillled values
1 1.3309
2 1.3309
3 1.3309
4 1.3309
5 1.3309
6 1.3309
7 1.3309
8 1.3309
9 1.3309
10 1.3309
11 1.3309
12 1.3309
13 1.3309
14 1.3309
15 1.3309
16 1.3309
17 1.3309
18 1.3309
19 1.3309
20 1.3309
21 1.3309
22 1.3309
23 1.3309
24 1.3309
25 1.3309
26 1.3309
27 1.3309
28 1.3309
29 1.3309
30 1.3309
31 1.3309
32 1.3309
33 1.3309
34 1.3309
35 1.3309
36 1.3309
37 1.3309
38 1.3309
39 1.3309
40 1.3309
41 1.3309
42 1.3309
43 1.3309
44 1.3309
45 1.3309
46 1.3309
47 1.3309
48 1.3309
49 1.3309
50 1.3309
51 1.3309
52 1.3309
53 1.3309
54 1.3309
55 1.3309
56 1.3309
57 1.3309
58 1.3309
59 1.3309
60 1.3309
61 1.3309
62 1.3309
63 1.3309
64 1.3309
65 1.3309
