# index  number of sampling vertical levels i j
1321 18 1 1988
# k value
1 2.06846
2 2.06846
3 2.06846
4 2.06846
5 2.06846
6 2.06846
9 2.06846
20 2.06846
30 2.06846
40 2.06846
50 2.06846
55 2.06846
60 2.06846
61 2.06846
62 2.06846
63 2.06846
64 2.06846
65 2.06846
# now the complete profile with fillled values
1 2.06846
2 2.06846
3 2.06846
4 2.06846
5 2.06846
6 2.06846
7 2.06846
8 2.06846
9 2.06846
10 2.06846
11 2.06846
12 2.06846
13 2.06846
14 2.06846
15 2.06846
16 2.06846
17 2.06846
18 2.06846
19 2.06846
20 2.06846
21 2.06846
22 2.06846
23 2.06846
24 2.06846
25 2.06846
26 2.06846
27 2.06846
28 2.06846
29 2.06846
30 2.06846
31 2.06846
32 2.06846
33 2.06846
34 2.06846
35 2.06846
36 2.06846
37 2.06846
38 2.06846
39 2.06846
40 2.06846
41 2.06846
42 2.06846
43 2.06846
44 2.06846
45 2.06846
46 2.06846
47 2.06846
48 2.06846
49 2.06846
50 2.06846
51 2.06846
52 2.06846
53 2.06846
54 2.06846
55 2.06846
56 2.06846
57 2.06846
58 2.06846
59 2.06846
60 2.06846
61 2.06846
62 2.06846
63 2.06846
64 2.06846
65 2.06846
