# index  number of sampling vertical levels i j
1851 18 311 2700
# k value
1 1.23292
2 1.23292
3 1.23291
4 1.23291
5 1.23292
6 1.23291
9 1.23292
20 1.23292
30 1.23292
40 1.23292
50 1.23292
55 1.23291
60 1.23291
61 1.23291
62 1.23291
63 1.23291
64 1.23291
65 1.23291
# now the complete profile with fillled values
1 1.23292
2 1.23292
3 1.23291
4 1.23291
5 1.23292
6 1.23291
7 1.23291
8 1.23292
9 1.23292
10 1.23292
11 1.23292
12 1.23292
13 1.23292
14 1.23292
15 1.23292
16 1.23292
17 1.23292
18 1.23292
19 1.23292
20 1.23292
21 1.23292
22 1.23292
23 1.23292
24 1.23292
25 1.23292
26 1.23292
27 1.23292
28 1.23292
29 1.23292
30 1.23292
31 1.23292
32 1.23292
33 1.23292
34 1.23292
35 1.23292
36 1.23292
37 1.23292
38 1.23292
39 1.23292
40 1.23292
41 1.23292
42 1.23292
43 1.23292
44 1.23292
45 1.23292
46 1.23292
47 1.23292
48 1.23292
49 1.23292
50 1.23292
51 1.23292
52 1.23292
53 1.23291
54 1.23291
55 1.23291
56 1.23291
57 1.23291
58 1.23291
59 1.23291
60 1.23291
61 1.23291
62 1.23291
63 1.23291
64 1.23291
65 1.23291
