# index  number of sampling vertical levels i j
89 18 130 1
# k value
1 1.91561
2 1.91561
3 1.91561
4 1.91561
5 1.91561
6 1.91561
9 1.91561
20 1.91561
30 1.91561
40 1.91561
50 1.9156
55 1.91561
60 1.91561
61 1.91561
62 1.91561
63 1.9156
64 1.91561
65 1.91561
# now the complete profile with fillled values
1 1.91561
2 1.91561
3 1.91561
4 1.91561
5 1.91561
6 1.91561
7 1.91561
8 1.91561
9 1.91561
10 1.91561
11 1.91561
12 1.91561
13 1.91561
14 1.91561
15 1.91561
16 1.91561
17 1.91561
18 1.91561
19 1.91561
20 1.91561
21 1.91561
22 1.91561
23 1.91561
24 1.91561
25 1.91561
26 1.91561
27 1.91561
28 1.91561
29 1.91561
30 1.91561
31 1.91561
32 1.91561
33 1.91561
34 1.91561
35 1.91561
36 1.91561
37 1.91561
38 1.91561
39 1.91561
40 1.91561
41 1.91561
42 1.91561
43 1.91561
44 1.91561
45 1.91561
46 1.91561
47 1.91561
48 1.9156
49 1.9156
50 1.9156
51 1.9156
52 1.91561
53 1.91561
54 1.91561
55 1.91561
56 1.91561
57 1.91561
58 1.91561
59 1.91561
60 1.91561
61 1.91561
62 1.91561
63 1.9156
64 1.91561
65 1.91561
