# index  number of sampling vertical levels i j
129 18 3734 1
# k value
1 2.71631
2 2.71631
3 2.71631
4 2.71631
5 2.71631
6 2.71631
9 2.71631
20 2.71631
30 2.71631
40 2.71631
50 2.71631
55 2.71631
60 2.71632
61 2.71631
62 2.71631
63 2.71631
64 2.71631
65 2.71631
# now the complete profile with fillled values
1 2.71631
2 2.71631
3 2.71631
4 2.71631
5 2.71631
6 2.71631
7 2.71631
8 2.71631
9 2.71631
10 2.71631
11 2.71631
12 2.71631
13 2.71631
14 2.71631
15 2.71631
16 2.71631
17 2.71631
18 2.71631
19 2.71631
20 2.71631
21 2.71631
22 2.71631
23 2.71631
24 2.71631
25 2.71631
26 2.71631
27 2.71631
28 2.71631
29 2.71631
30 2.71631
31 2.71631
32 2.71631
33 2.71631
34 2.71631
35 2.71631
36 2.71631
37 2.71631
38 2.71631
39 2.71631
40 2.71631
41 2.71631
42 2.71631
43 2.71631
44 2.71631
45 2.71631
46 2.71631
47 2.71631
48 2.71631
49 2.71631
50 2.71631
51 2.71631
52 2.71631
53 2.71631
54 2.71631
55 2.71631
56 2.71631
57 2.71631
58 2.71631
59 2.71631
60 2.71632
61 2.71631
62 2.71631
63 2.71631
64 2.71631
65 2.71631
