# index  number of sampling vertical levels i j
81 18 3378 1
# k value
1 1.50122
2 1.50121
3 1.50121
4 1.50121
5 1.50121
6 1.50122
9 1.50122
20 1.50122
30 1.50122
40 1.50121
50 1.50122
55 1.50122
60 1.50121
61 1.50121
62 1.50121
63 1.50121
64 1.50121
65 1.50121
# now the complete profile with fillled values
1 1.50122
2 1.50121
3 1.50121
4 1.50121
5 1.50121
6 1.50122
7 1.50122
8 1.50122
9 1.50122
10 1.50122
11 1.50122
12 1.50122
13 1.50122
14 1.50122
15 1.50122
16 1.50122
17 1.50122
18 1.50122
19 1.50122
20 1.50122
21 1.50122
22 1.50122
23 1.50122
24 1.50122
25 1.50122
26 1.50122
27 1.50122
28 1.50122
29 1.50122
30 1.50122
31 1.50122
32 1.50122
33 1.50122
34 1.50122
35 1.50122
36 1.50122
37 1.50121
38 1.50121
39 1.50121
40 1.50121
41 1.50121
42 1.50121
43 1.50122
44 1.50122
45 1.50122
46 1.50122
47 1.50122
48 1.50122
49 1.50122
50 1.50122
51 1.50122
52 1.50122
53 1.50122
54 1.50122
55 1.50122
56 1.50122
57 1.50122
58 1.50122
59 1.50121
60 1.50121
61 1.50121
62 1.50121
63 1.50121
64 1.50121
65 1.50121
