# index  number of sampling vertical levels i j
9 18 843 1
# k value
1 1.23816
2 1.23816
3 1.23815
4 1.23815
5 1.23815
6 1.23816
9 1.23815
20 1.23815
30 1.23815
40 1.23815
50 1.23815
55 1.23816
60 1.23815
61 1.23816
62 1.23815
63 1.23815
64 1.23815
65 1.23815
# now the complete profile with fillled values
1 1.23816
2 1.23816
3 1.23815
4 1.23815
5 1.23815
6 1.23816
7 1.23815
8 1.23815
9 1.23815
10 1.23815
11 1.23815
12 1.23815
13 1.23815
14 1.23815
15 1.23815
16 1.23815
17 1.23815
18 1.23815
19 1.23815
20 1.23815
21 1.23815
22 1.23815
23 1.23815
24 1.23815
25 1.23815
26 1.23815
27 1.23815
28 1.23815
29 1.23815
30 1.23815
31 1.23815
32 1.23815
33 1.23815
34 1.23815
35 1.23815
36 1.23815
37 1.23815
38 1.23815
39 1.23815
40 1.23815
41 1.23815
42 1.23815
43 1.23815
44 1.23815
45 1.23815
46 1.23815
47 1.23815
48 1.23815
49 1.23815
50 1.23815
51 1.23815
52 1.23815
53 1.23815
54 1.23816
55 1.23816
56 1.23815
57 1.23815
58 1.23815
59 1.23815
60 1.23815
61 1.23816
62 1.23815
63 1.23815
64 1.23815
65 1.23815
