# index  number of sampling vertical levels i j
922 18 3950 1235
# k value
1 1.12085
2 1.12085
3 1.12085
4 1.12085
5 1.12085
6 1.12085
9 1.12085
20 1.12085
30 1.12085
40 1.12085
50 1.12085
55 1.12085
60 1.12085
61 1.12085
62 1.12085
63 1.12085
64 1.12085
65 1.12085
# now the complete profile with fillled values
1 1.12085
2 1.12085
3 1.12085
4 1.12085
5 1.12085
6 1.12085
7 1.12085
8 1.12085
9 1.12085
10 1.12085
11 1.12085
12 1.12085
13 1.12085
14 1.12085
15 1.12085
16 1.12085
17 1.12085
18 1.12085
19 1.12085
20 1.12085
21 1.12085
22 1.12085
23 1.12085
24 1.12085
25 1.12085
26 1.12085
27 1.12085
28 1.12085
29 1.12085
30 1.12085
31 1.12085
32 1.12085
33 1.12085
34 1.12085
35 1.12085
36 1.12085
37 1.12085
38 1.12085
39 1.12085
40 1.12085
41 1.12085
42 1.12085
43 1.12085
44 1.12085
45 1.12085
46 1.12085
47 1.12085
48 1.12085
49 1.12085
50 1.12085
51 1.12085
52 1.12085
53 1.12085
54 1.12085
55 1.12085
56 1.12085
57 1.12085
58 1.12085
59 1.12085
60 1.12085
61 1.12085
62 1.12085
63 1.12085
64 1.12085
65 1.12085
